-0,4094867;-0,473473015;-0,394990792;-0,461326608;;;;;;;;;0,014495908;0,012146407;;0,008284417
-0,404342996;-0,477072155;-0,390095289;-0,467480585;;;;;;;;;0,014247707;0,00959157;;0,006969612
-0,399170131;-0,480611704;-0,384912163;-0,472335096;;;;;;;;;0,014257968;0,008276608;;
-0,393843888;-0,484178693;-0,379760766;-0,476272107;;;;;;;;;0,014083122;0,007906586;;
-0,388227802;-0,48787402;-0,37483882;-0,479529806;;;;;;;;;0,013388982;0,008344214;;
-0,382972409;-0,491180317;-0,37027208;-0,482263477;;;;;;;;;0,012700329;0,00891684;;
-0,378001206;-0,494167739;-0,366141717;-0,484579257;;;;;;;;;0,011859489;0,009588482;;
-0,373382743;-0,496834143;-0,362499692;-0,486552685;;;;;;;;;0,010883051;0,010281458;;
-0,369114872;-0,499161525;-0,359377622;-0,488238875;;;;;;;;;0,00973725;0,01092265;;
-0,366990905;-0,500145075;-0,356792101;-0,489678209;;;;;;;;;0,010198804;0,010466866;;
-0,365155083;-0,501153961;-0,354748088;-0,490899679;;;;;;;;;0,010406995;0,010254282;;
-0,36231664;-0,502834085;-0,353241237;-0,491923083;;;;;;;;;0,009075403;0,010911002;;
-0,360509901;-0,504198739;-0,352259627;-0,492760693;;;;;;;;;0,008250274;0,011438046;;
-0,359106486;-0,505292905;-0,351785162;-0,493418705;;;;;;;;;0,007321324;0,0118742;;
-0,358086551;-0,50614469;-0,351794764;-0,493898615;;;;;;;;;0,006291787;0,012246075;;
-0,357431232;-0,506701436;-0,352261432;-0,49419855;;;;;;;;;0,0051698;0,012502886;;
-0,357022101;-0,50698701;-0,353155189;-0,494314526;;;;;;;;;0,003866912;0,012672484;;
-0,356818354;-0,507058447;-0,354443915;-0,494241587;;;;;;;;;0,002374439;0,01281686;;
-0,356932749;-0,506945606;-0,356094063;-0,493974736;;;;;;;;;0,000838686;0,01297087;;
-0,357329217;-0,50672748;-0,358071232;-0,493509585;;;;;;;;;0,000742015;0,013217895;;
-0,357895656;-0,506476678;-0,360340573;-0,492842666;;;;;;;;;0,002444917;0,013634012;;
-0,359570887;-0,505965034;-0,362867013;-0,491971349;;;;;;;;;0,003296126;0,013993685;;
-0,359201693;-0,505700818;-0,365615278;-0,49089335;;;;;;;;;0,006413585;0,014807468;;
-0,357156447;-0,505147615;-0,36854971;-0,489605858;;;;;;;;;0,011393263;0,015541757;;
-0,356002225;-0,504590608;-0,371633892;-0,488104327;;;;;;;;;0,015631667;0,016486281;;
-0,360237727;-0,504263101;-0,374830101;-0,486381048;;;;;;;;;0,014592374;0,017882053;;
-0,364618561;-0,503706215;-0,378098633;-0,484423634;;;;;;;;;0,013480072;0,019282581;;
-0,369035287;-0,502861835;-0,381397071;-0,48221358;;;;;;;;;0,012361784;0,020648255;;
-0,373426148;-0,501764731;-0,384679568;-0,479725091;;;;;;;;;0,01125342;0,02203964;;
-0,377314015;-0,500524509;-0,38789626;-0,476924356;;;;;;;;;0,010582245;0,023600153;;
-0,380354553;-0,499191115;-0,390992894;-0,47376943;;;;;;;;;0,010638341;0,025421685;;
-0,381739578;-0,498013004;-0,393910809;-0,470210872;;;;;;;;;0,012171231;0,027802132;;
-0,384657133;-0,496862159;-0,396587347;-0,466193188;;;;;;;;;0,011930214;0,030668971;;
-0,385847075;-0,495203725;-0,398956788;-0,461657106;;;;;;;;;0,013109713;0,033546619;;
-0,386692221;-0,49279923;-0,400951852;-0,456542601;;;;;;;;;0,014259631;0,036256629;;
-0,392098326;-0,485473562;-0,402505766;-0,450792516;;;;;;;;;0,01040744;0,034681046;;
-0,397123539;-0,476782332;-0,403554841;-0,444356557;;;;;;;;;0,006431302;0,032425775;;
-0,401409939;-0,466915733;-0,404041442;-0,437195363;;;;;;;;;0,002631503;0,02972037;;
-0,40476377;-0,456033543;-0,40391718;-0,429284339;;;;;;;;;0,00084659;0,026749204;;
-0,406891417;-0,444413496;-0,403146105;-0,420616913;;;;;;;;;0,003745312;0,023796583;;
-0,407695994;-0,432151529;-0,401707652;-0,411206925;;;;;;;;;0,005988342;0,020944604;;
-0,407277801;-0,419269309;-0,399599084;-0,401089901;;;;;;;;;0,007678717;0,018179408;;
-0,40582323;-0,405937039;-0,396837203;-0,390323062;;;;;;;;;0,008986027;0,015613977;;
-0,403511084;-0,39212009;-0,393459133;-0,378984031;;;;;;;;;0,010051951;0,013136059;;
-0,400303794;-0,377984434;-0,389522082;-0,3671683;;;;;;;;;0,010781712;0,010816134;;
-0,396107136;-0,364035187;-0,385102032;-0,354985625;;;;;;;;;0,011005104;0,009049562;;
-0,393804604;-0,352811893;-0,380291436;-0,342555632;;;;;;;;;0,013513168;0,010256261;;
-0,391706279;-0,34984888;-0,375196052;-0,330002918;;;;;;;;;0,016510227;0,019845962;;
-0,385451362;-0,336498742;-0,369931139;-0,317452021;;;;;;;;;0,015520223;0,019046721;;
-0,379037428;-0,323371424;-0,364617263;-0,305022561;;;;;;;;;0,014420165;0,018348863;;
-0,37267991;-0,310315342;-0,359375978;-0,292824872;;;;;;;;;0,013303932;0,01749047;;
-0,366205943;-0,297491764;-0,354325665;-0,280956329;;;;;;;;;0,011880278;0,016535435;;
-0,359742974;-0,285352128;-0,349577735;-0,269498556;;;;;;;;;0,010165239;0,015853572;;
-0,353149034;-0,274114674;-0,345233399;-0,258515579;;;;;;;;;0,007915635;0,015599095;;
-0,339573923;-0,267577768;-0,341381125;-0,248052948;;;;;;;;;0,001807202;0,01952482;;
-0,347865454;-0,262712142;-0,338094847;-0,238137766;;;;;;;;;0,009770607;0,024574376;;
-0,342386679;-0,252476886;-0,335432944;-0,228779549;;;;;;;;;0,006953735;0,023697337;;
-0,338291154;-0,242414588;-0,333437956;-0,219971761;;;;;;;;;0,004853198;0,022442827;;
-0,33529687;-0,232623765;-0,332136965;-0,211693892;;;;;;;;;0,003159905;0,020929873;;
-0,333159093;-0,223258706;-0,331542547;-0,203913909;;;;;;;;;0,001616546;0,019344797;;
-0,331948629;-0,214224495;-0,331654183;-0,196590927;;;;;;;;;0,000294446;0,017633568;;
-0,33167149;-0,20550112;-0,332460021;-0,189677946;;;;;;;;;0,000788531;0,015823174;;
-0,331999934;-0,197370475;-0,333938861;-0,183124523;;;;;;;;;0,001938927;0,014245952;;
-0,332853989;-0,189993526;-0,33606226;-0,176879263;;;;;;;;;0,003208271;0,013114263;;
-0,334384746;-0,183135353;-0,338796659;-0,170892024;;;;;;;;;0,004411913;0,012243329;;
-0,336613425;-0,176498391;-0,342105439;-0,165115774;;;;;;;;;0,005492014;0,011382617;;
-0,339649165;-0,169939009;-0,345950815;-0,15950805;;;;;;;;;0,00630165;0,010430959;;
-0,343375442;-0,163544653;-0,350295529;-0,154031987;;;;;;;;;0,006920087;0,009512666;;
-0,347469725;-0,157379259;-0,355104258;-0,148656925;;;;;;;;;0,007634533;0,008722334;;
-0,352191416;-0,151331506;-0,360344716;-0,143358605;;;;;;;;;0,0081533;0,007972901;;
-0,361543631;-0,144220177;-0,365988407;-0,138119009;;;;;;;;;0,004444776;0,006101168;;
-0,37049718;-0,138743177;-0,372011025;-0,132925878;;;;;;;;;0,001513845;0,005817299;;
-0,379550413;-0,134116553;-0,378392495;-0,127771996;;;;;;;;;0,001157918;0,006344557;;
-0,389842746;-0,12685822;-0,385116669;-0,122654306;;;;;;;;;0,004726077;0,004203914;;
-0,396397824;-0,121242865;-0,39217071;-0,117572935;;;;;;;;;0,004227114;0,00366993;;
-0,386861616;-0,122546515;-0,399544213;-0,112530207;;;;;;;;;0,012682597;0,010016308;;
-0,392361592;-0,118311172;-0,407228113;-0,107529717;;;;;;;;;0,014866521;0,010781455;;
-0,401791514;-0,112717005;-0,415213463;-0,102575522;;;;;;;;;0,013421949;0,010141483;;
-0,411654901;-0,107052985;-0,423490155;-0,097671489;;;;;;;;;0,011835254;0,009381496;;
-0,421998324;-0,101203751;-0,432045661;-0,09282085;;;;;;;;;0,010047337;0,008382901;;
-0,432794763;-0,095161096;-0,440863889;-0,088025955;;;;;;;;;0,008069126;0,007135141;;
-0,434176788;-0,094922366;-0,44992422;-0,083288241;;;;;;;;;0,015747432;0,011634125;;
-0,443179938;-0,090187776;-0,459200785;-0,078608383;;;;;;;;;0,016020847;0,011579393;;
-0,453980936;-0,084577678;-0,468662038;-0,073986612;;;;;;;;;0,014681102;0,010591066;;
-0,465783389;-0,070900283;-0,478270648;-0,069423157;;;;;;;;;0,012487259;0,001477126;;
-0,476671528;-0,064035756;-0,487983726;-0,064918756;;;;;;;;;0,011312198;0,000883;;
-0,487014877;-0,06113306;-0,497753354;-0,060475205;;;;;;;;;0,010738477;0,000657855;;
-0,497402842;-0,05825366;-0,507527411;-0,056095878;;;;;;;;;0,010124569;0,002157782;;
-0,507819044;-0,055243984;-0,517250627;-0,051786197;;;;;;;;;0,009431583;0,003457787;;
-0,518386371;-0,052064681;-0,526865808;-0,047553988;;;;;;;;;0,008479437;0,004510693;;
-0,528955351;-0,048769897;-0,536315175;-0,043409717;;;;;;;;;0,007359824;0,00536018;;
-0,539121022;-0,045312726;-0,545541729;-0,039366569;;;;;;;;;0,006420707;0,005946157;;
-0,548751616;-0,041594201;-0,554490589;-0,035440365;;;;;;;;;0,005738973;0,006153836;;
-0,55798626;-0,037656086;-0,563110232;-0,03164932;;;;;;;;;0,005123972;0,006006766;;
-0,566853391;-0,0336571;-0,571353595;-0,02801364;;;;;;;;;0,004500204;0,00564346;;
-0,570365006;-0,034327765;-0,579178986;-0,024554986;;;;;;;;;0,00881398;0,009772779;;
-0,574829803;-0,0331078;-0,586550805;-0,021295821;;;;;;;;;0,011721002;0,011811979;;
-0,583103967;-0,028790476;-0,593440038;-0,018258671;;;;;;;;;0,010336071;0,010531805;;
-0,590738719;-0,024691972;-0,599824548;-0,015465339;;;;;;;;;0,009085829;0,009226633;;
-0,597638052;-0,020956208;-0,605689161;-0,012936092;;;;;;;;;0,008051109;0,008020116;;
-0,603942524;-0,017425051;-0,611025585;-0,010688879;;;;;;;;;0,007083061;0,006736172;;
-0,609701745;-0,01387653;-0,615832158;-0,008738588;;;;;;;;;0,006130413;0,005137942;;
-0,61493899;-0,010405759;-0,620113485;-0,007096395;;;;;;;;;0,005174495;0,003309364;;
-0,619643959;-0,007446826;-0,623879971;-0,005769218;;;;;;;;;0,004236012;0,001677608;;
-0,623805887;-0,005186267;-0,627147281;-0,0047593;;;;;;;;;0,003341394;0,000426967;;
-0,627388846;-0,003637332;-0,629935748;-0,004063941;;;;;;;;;0,002546902;0,000426609;;
-0,630442058;-0,002827363;-0,632269757;-0,003675385;;;;;;;;;0,001827699;0,000848022;;
-0,633093645;-0,002721957;-0,634177113;-0,003580859;;;;;;;;;0,001083468;0,000858902;;
-0,635403426;-0,003118191;-0,635688404;-0,003762769;;;;;;;;;0,000284978;0,000644578;;
-0,637321726;-0,003749302;-0,636836377;-0,004199044;;;;;;;;;0,000485349;0,000449742;;
-0,638823912;-0,004490141;-0,637655331;-0,004863598;;;;;;;;;0,001168581;0,000373457;;
-0,639867593;-0,0055035;-0,638180529;-0,005726914;;;;;;;;;0,001687064;0,000223414;;
-0,640532964;-0,006782323;-0,638447634;-0,006756714;;;;;;;;;0,00208533;2,56E-05;;
-0,639804394;-0,009644489;-0,63849218;-0,00791869;;;;;;;;;0,001312214;0,001725799;;
-0,640066418;-0,011043787;-0,638349072;-0,009177285;;;;;;;;;0,001717346;0,001866502;;
-0,639481667;-0,014996066;-0,638052124;-0,010496485;;;;;;;;;0,001429543;0,004499581;;
-0,639662054;-0,016283681;-0,637633638;-0,011840602;;;;;;;;;0,002028416;0,004443079;;
-0,639693799;-0,017435812;-0,637124022;-0,013175042;;;;;;;;;0,002569777;0,00426077;;
-0,639633415;-0,017914012;-0,636551469;-0,014467004;;;;;;;;;0,003081946;0,003447008;;
-0,639352195;-0,01692502;-0,63594167;-0,015686135;;;;;;;;;0,003410525;0,001238885;;
-0,638196524;-0,017555042;-0,635317598;-0,016805085;;;;;;;;;0,002878926;0,000749957;;
-0,637131989;-0,018464319;-0,634699347;-0,017799988;;;;;;;;;0,002432642;0,000664331;;
-0,636087717;-0,018051568;-0,634104027;-0,018650825;;;;;;;;;0,00198369;0,000599257;;
-0,635201432;-0,017331201;-0,633545726;-0,019341698;;;;;;;;;0,001655706;0,002010497;;
-0,634452153;-0,017463036;-0,633035532;-0,019860981;;;;;;;;;0,001416621;0,002397945;;
-0,633759973;-0,020706805;-0,632581605;-0,020201372;;;;;;;;;0,001178368;0,000505433;;
-0,633270566;-0,023466521;-0,632189315;-0,020359836;;;;;;;;;0,001081251;0,003106685;;
-0,633114934;-0,024063096;-0,631861413;-0,020337451;;;;;;;;;0,001253521;0,003725645;;
-0,633186559;-0,023430743;-0,631598245;-0,02013916;;;;;;;;;0,001588314;0,003291583;;
-0,63340159;-0,021941554;-0,631398;-0,019773446;;;;;;;;;0,00200359;0,002168108;;
-0,633074797;-0,021665516;-0,631256964;-0,019251935;;;;;;;;;0,001817833;0,002413581;;
-0,632992414;-0,0210276;-0,631169793;-0,018588944;;;;;;;;;0,001822621;0,002438656;;
-0,633018886;-0,020183231;-0,631129787;-0,017800987;;;;;;;;;0,001889099;0,002382244;;
-0,633404017;-0,018842703;-0,631129143;-0,016906254;;;;;;;;;0,002274874;0,001936449;;
-0,633599112;-0,017747036;-0,631159202;-0,015924077;;;;;;;;;0,00243991;0,001822959;;
-0,633573309;-0,016960867;-0,63121067;-0,014874399;;;;;;;;;0,002362639;0,002086468;;
-0,633360078;-0,016421176;-0,631273815;-0,013777249;;;;;;;;;0,002086263;0,002643927;;
-0,63280855;-0,015534012;-0,631338629;-0,012652249;;;;;;;;;0,001469921;0,002881763;;
-0,632619876;-0,015059117;-0,631394977;-0,011518158;;;;;;;;;0,001224899;0,003540959;;
-0,632692209;-0,014191597;-0,631432698;-0,010392451;;;;;;;;;0,001259511;0,003799146;;
-0,632848391;-0,013222037;-0,631441705;-0,009290958;;;;;;;;;0,001406686;0,003931079;;
-0,632952268;-0,012290136;-0,631412039;-0,008227551;;;;;;;;;0,001540229;0,004062585;;
-0,632972964;-0,011458468;-0,631333929;-0,00721389;;;;;;;;;0,001639035;0,004244578;;
-0,632870169;-0,009113541;-0,63119782;-0,006259233;;;;;;;;;0,001672349;0,002854308;;
-0,632759322;-0,008492456;-0,630994398;-0,005370296;;;;;;;;;0,001764924;0,00312216;;
-0,632560721;-0,007227907;-0,630714607;-0,004551182;;;;;;;;;0,001846114;0,002676725;;
-0,632336425;-0,006729923;-0,630349661;-0,003803349;;;;;;;;;0,001986764;0,002926574;;
-0,632063932;-0,004852999;-0,62989105;-0,003125647;;;;;;;;;0,002172882;0,001727352;;
-0,631848875;-0,004542747;-0,629330543;-0,002514387;;;;;;;;;0,002518332;0,00202836;;
